person,personLabel,birthDate,birthPlaceLabel,deathDate,genderLabel,occupationLabel,educationLabel,biography,source
,Иван Петровски,1958-05-17,Дојран,,машки,претприемач,Q4722573,"Иван Петровски е претприемач. Роден е на 1958-05-17 во Дојран, образование: Q4722573.",synthetic
,Марија Александров,1934-10-17,Псача,,женски,православен свештеник,Универзитет „Св. Кирил и Методиј“,"Родена на 1934-10-17 во Псача, Марија Александров работи како православен свештеник. Образованието го стекнала на Универзитет „Св. Кирил и Методиј“.",synthetic
,Иван Марковски,1959-03-18,Кичево,,машки,театарски режисер,Q1198571,Иван Марковски е театарски режисер со образование од Q1198571. Роден е на 1959-03-18 во Кичево.,synthetic
,Александар Марковски,1946-01-01,Q2978324,,машки,глумец,Q4059226,"Александар Марковски е глумец. Роден е на 1946-01-01 во Q2978324, образование: Q4059226.",synthetic
,Софија Иванов,1948-01-05,Дојран,,женски,театарски режисер,Приштински универзитет,"Родена на 1948-01-05 во Дојран, Софија Иванов работи како театарски режисер. Образованието го стекнала на Приштински универзитет.",synthetic
,Дејан Димитров,1935-11-30,Прилеп,,машки,театролог,Q7592124,"Дејан Димитров е театролог. Роден е на 1935-11-30 во Прилеп, образование: Q7592124.",synthetic
,Дејан Петровски,1928-04-15,Ниш,,машки,економист,Q1073441,"Дејан Петровски е економист. Роден е на 1928-04-15 во Ниш, образование: Q1073441.",synthetic
,Марија Димитров,1928-01-28,Тетово,,женски,оперски пејач,Загрепски универзитет,"Родена на 1928-01-28 во Тетово, Марија Димитров работи како оперски пејач. Образованието го стекнала на Загрепски универзитет.",synthetic
,Марко Петровски,1932-12-08,Цакони,,машки,историчар на уметноста,Правен факултет при Белградскиот универзитет,"Марко Петровски е историчар на уметноста. Роден е на 1932-12-08 во Цакони, образование: Правен факултет при Белградскиот универзитет.",synthetic
,Елена Петровски,1928-01-28,Брод (село),,женски,православен свештеник,Q1346135,Елена Петровски е православен свештеник со образование од Q1346135. Родена е на 1928-01-28 во Брод (село).,synthetic
,Дејан Иванов,1945-01-23,Негрево,,машки,службено лице,Q4315120,Дејан Иванов е роден на 1945-01-23 во Негрево. По професија е службено лице. Образованието го стекнал на Q4315120.,synthetic
,Марко Петровски,1935-11-30,Нешвил,,машки,Q26132815,Филозофски факултет - Белград,"Марко Петровски, роден во Нешвил на 1935-11-30, е Q26132815. Образованието го завршил на Филозофски факултет - Белград.",synthetic
,Иван Марковски,1948-01-01,Лазарополе,,машки,театарски глумец,СУ „Јосип Броз Тито“ - Скопје,Иван Марковски е театарски глумец со образование од СУ „Јосип Броз Тито“ - Скопје. Роден е на 1948-01-01 во Лазарополе.,synthetic
,Елена Марковски,1978-01-10,Негрево,,женски,оперски пејач,Q492318,"Родена на 1978-01-10 во Негрево, Елена Марковски работи како оперски пејач. Образованието го стекнала на Q492318.",synthetic
,Марија Димитров,1932-12-08,Слоештица,,женски,театролог,Универзитет „Св. Климент Охридски“ - Битола,"Марија Димитров, родена во Слоештица на 1932-12-08, е театролог. Образованието го завршила на Универзитет „Св. Климент Охридски“ - Битола.",synthetic
,Иван Иванов,1972-07-27,Кратово,,машки,уметник,Карлов универзитет,Иван Иванов е уметник со образование од Карлов универзитет. Роден е на 1972-07-27 во Кратово.,synthetic
,Александар Иванов,1932-12-08,Велешта,,машки,вајар,Загрепски универзитет,Александар Иванов е роден на 1932-12-08 во Велешта. По професија е вајар. Образованието го стекнал на Загрепски универзитет.,synthetic
,Дејан Димитров,1935-11-30,Крагуевац,,машки,полицаец,Q3542768,Дејан Димитров е роден на 1935-11-30 во Крагуевац. По професија е полицаец. Образованието го стекнал на Q3542768.,synthetic
,Јелена Иванов,1930-11-17,Прилеп,,женски,книжевен научник,Q1198571,"Родена на 1930-11-17 во Прилеп, Јелена Иванов работи како книжевен научник. Образованието го стекнала на Q1198571.",synthetic
,Ана Иванов,1945-05-12,Луково (Струшко),,женски,книжевен научник,Софиски универзитет,Ана Иванов е родена на 1945-05-12 во Луково (Струшко). По професија е книжевен научник. Образованието го стекнала на Софиски универзитет.,synthetic
,Софија Димитров,1932-06-28,Лазарополе,,женски,биолог,Q4315120,Софија Димитров е родена на 1932-06-28 во Лазарополе. По професија е биолог. Образованието го стекнала на Q4315120.,synthetic
,Александар Марковски,1935-11-30,Белград,,машки,композитор,Белградски универзитет,"Роден на 1935-11-30 во Белград, Александар Марковски работи како композитор. Образованието го стекнал на Белградски универзитет.",synthetic
,Александар Иванов,1972-01-01,Гарниково,,машки,универзитетски професор,Филозофски факултет - Скопје,Александар Иванов е универзитетски професор со образование од Филозофски факултет - Скопје. Роден е на 1972-01-01 во Гарниково.,synthetic
,Иван Иванов,1952-08-07,Куманово,,машки,јазичар,Q4315120,Иван Иванов е јазичар со образование од Q4315120. Роден е на 1952-08-07 во Куманово.,synthetic
,Ана Петровски,1928-09-23,Балин Дол,,женски,филолог,Q1073441,"Ана Петровски, родена во Балин Дол на 1928-09-23, е филолог. Образованието го завршила на Q1073441.",synthetic
,Софија Марковски,1931-03-21,Битола,,женски,романописец,Q4864983,Софија Марковски е романописец со образование од Q4864983. Родена е на 1931-03-21 во Битола.,synthetic
,Александар Димитров,1945-05-12,Ресен,,машки,текстописец,Правен факултет при Белградскиот универзитет,"Александар Димитров, роден во Ресен на 1945-05-12, е текстописец. Образованието го завршил на Правен факултет при Белградскиот универзитет.",synthetic
,Софија Иванов,1963-07-15,Псача,,женски,писател за деца,Q4722573,"Софија Иванов е писател за деца. Родена е на 1963-07-15 во Псача, образование: Q4722573.",synthetic
,Ана Александров,1967-11-24,Кичево,,женски,кинорежисер,Јејл,Ана Александров е кинорежисер со образование од Јејл. Родена е на 1967-11-24 во Кичево.,synthetic
,Марко Димитров,1969-03-31,Клуж-Напока,,машки,социолог,Универзитет во Љубљана,"Марко Димитров е социолог. Роден е на 1969-03-31 во Клуж-Напока, образование: Универзитет во Љубљана.",synthetic
,Горан Димитров,1945-01-23,Куманово,,машки,кинорежисер,Q4813491,Горан Димитров е роден на 1945-01-23 во Куманово. По професија е кинорежисер. Образованието го стекнал на Q4813491.,synthetic
,Ана Петровски,1936-03-05,Радовиш,,женски,автор,Филозофски факултет - Белград,"Родена на 1936-03-05 во Радовиш, Ана Петровски работи како автор. Образованието го стекнала на Филозофски факултет - Белград.",synthetic
,Иван Петровски,1918-06-19,Сараево,,машки,политички комесар,Белградски универзитет,Иван Петровски е роден на 1918-06-19 во Сараево. По професија е политички комесар. Образованието го стекнал на Белградски универзитет.,synthetic
,Ана Петровски,1928-10-18,Крушево,,женски,биолог,Правен факултет при Белградскиот универзитет,"Ана Петровски, родена во Крушево на 1928-10-18, е биолог. Образованието го завршила на Правен факултет при Белградскиот универзитет.",synthetic
,Марко Димитров,1963-07-15,Брод (село),,машки,Q15976341,Централноевропски универзитет,"Марко Димитров е Q15976341. Роден е на 1963-07-15 во Брод (село), образование: Централноевропски универзитет.",synthetic
,Александар Димитров,1973-10-27,Зајас,,машки,пијанист,СУ „Јосип Броз Тито“ - Скопје,Александар Димитров е роден на 1973-10-27 во Зајас. По професија е пијанист. Образованието го стекнал на СУ „Јосип Броз Тито“ - Скопје.,synthetic
,Јелена Марковски,1953-10-09,Кратово,,женски,дипломат,Универзитет „Св. Кирил и Методиј“,Јелена Марковски е родена на 1953-10-09 во Кратово. По професија е дипломат. Образованието го стекнала на Универзитет „Св. Кирил и Методиј“.,synthetic
,Јелена Петровски,1939-02-09,Пирава,,женски,коњаник,Q4864983,Јелена Петровски е родена на 1939-02-09 во Пирава. По професија е коњаник. Образованието го стекнала на Q4864983.,synthetic
,Јелена Марковски,1969-04-26,Балин Дол,,женски,композитор,Универзитет „Св. Климент Охридски“ - Битола,Јелена Марковски е родена на 1969-04-26 во Балин Дол. По професија е композитор. Образованието го стекнала на Универзитет „Св. Климент Охридски“ - Битола.,synthetic
,Дејан Димитров,1956-01-01,Псача,,машки,дипломат,Еврејски универзитет во Ерусалим,"Дејан Димитров е дипломат. Роден е на 1956-01-01 во Псача, образование: Еврејски универзитет во Ерусалим.",synthetic
,Јелена Петровски,1959-07-16,Охрид,,женски,министер,Q7592124,"Јелена Петровски, родена во Охрид на 1959-07-16, е министер. Образованието го завршила на Q7592124.",synthetic
,Марко Александров,1947-01-01,Крушево,,машки,филмски глумец,Универзитет „Аристотел“ – Солун,"Роден на 1947-01-01 во Крушево, Марко Александров работи како филмски глумец. Образованието го стекнал на Универзитет „Аристотел“ – Солун.",synthetic
,Горан Марковски,1935-11-30,Кратово,,машки,службено лице,Q1630703,"Горан Марковски е службено лице. Роден е на 1935-11-30 во Кратово, образование: Q1630703.",synthetic
,Елена Димитров,1969-01-01,Косовска Митровица,,женски,банкар,Q3542768,Елена Димитров е банкар со образование од Q3542768. Родена е на 1969-01-01 во Косовска Митровица.,synthetic
,Александар Иванов,1946-01-15,Гајре,,машки,правник,основно училиште,Александар Иванов е правник со образование од основно училиште. Роден е на 1946-01-15 во Гајре.,synthetic
,Елена Димитров,1935-11-30,Q79750,,женски,сценарист,Q1198571,Елена Димитров е родена на 1935-11-30 во Q79750. По професија е сценарист. Образованието го стекнала на Q1198571.,synthetic
,Иван Димитров,1953-10-09,Скопје,,машки,дипломат,Букурешки универзитет,"Иван Димитров, роден во Скопје на 1953-10-09, е дипломат. Образованието го завршил на Букурешки универзитет.",synthetic
,Дејан Димитров,1960-05-02,Q79750,,машки,министер,Q1109135,"Роден на 1960-05-02 во Q79750, Дејан Димитров работи како министер. Образованието го стекнал на Q1109135.",synthetic
,Дејан Димитров,1972-01-01,Гајре,,машки,книжевен научник,основно училиште,"Роден на 1972-01-01 во Гајре, Дејан Димитров работи како книжевен научник. Образованието го стекнал на основно училиште.",synthetic
,Марко Димитров,1946-07-27,Луково (Струшко),,машки,правник,Јејл,Марко Димитров е правник со образование од Јејл. Роден е на 1946-07-27 во Луково (Струшко).,synthetic
,Горан Александров,1935-11-30,Острилци,,машки,театролог,Q7592124,Горан Александров е роден на 1935-11-30 во Острилци. По професија е театролог. Образованието го стекнал на Q7592124.,synthetic
,Дејан Марковски,1937-01-01,Негрево,,машки,театарски режисер,Белградски универзитет,"Дејан Марковски, роден во Негрево на 1937-01-01, е театарски режисер. Образованието го завршил на Белградски универзитет.",synthetic
,Ана Марковски,1962-12-02,Нешвил,,женски,коњаник,Приштински универзитет,Ана Марковски е коњаник со образование од Приштински универзитет. Родена е на 1962-12-02 во Нешвил.,synthetic
,Јелена Марковски,1931-03-21,Штип,,женски,прозаист,Универзитет „Аристотел“ – Солун,Јелена Марковски е прозаист со образование од Универзитет „Аристотел“ – Солун. Родена е на 1931-03-21 во Штип.,synthetic
,Александар Петровски,1953-02-24,Q2978324,,машки,наставник,Загрепски универзитет,Александар Петровски е наставник со образование од Загрепски универзитет. Роден е на 1953-02-24 во Q2978324.,synthetic
,Марија Петровски,1959-07-10,Крушево,,женски,сликар,Q4059226,"Родена на 1959-07-10 во Крушево, Марија Петровски работи како сликар. Образованието го стекнала на Q4059226.",synthetic
,Ана Александров,1969-03-31,Тетово,,женски,автор,Q3542768,"Ана Александров е автор. Родена е на 1969-03-31 во Тетово, образование: Q3542768.",synthetic
,Марко Марковски,1912-05-20,Клуж-Напока,,машки,политиколог,Q1109135,"Роден на 1912-05-20 во Клуж-Напока, Марко Марковски работи како политиколог. Образованието го стекнал на Q1109135.",synthetic
,Иван Александров,1978-09-18,Q79750,,машки,автор,Q4059226,Иван Александров е роден на 1978-09-18 во Q79750. По професија е автор. Образованието го стекнал на Q4059226.,synthetic
,Марко Александров,1940-05-24,Демир Хисар,,машки,книжевен научник,Q49120,"Марко Александров е книжевен научник. Роден е на 1940-05-24 во Демир Хисар, образование: Q49120.",synthetic
,Иван Иванов,1969-10-19,Струмица,,машки,офицер,Q1630703,Иван Иванов е офицер со образование од Q1630703. Роден е на 1969-10-19 во Струмица.,synthetic
,Елена Иванов,1948-09-05,Кичево,,женски,службено лице,Q4813491,Елена Иванов е родена на 1948-09-05 во Кичево. По професија е службено лице. Образованието го стекнала на Q4813491.,synthetic
,Иван Петровски,1917-05-03,Вевчани,,машки,писател,Универзитет „Аристотел“ – Солун,Иван Петровски е роден на 1917-05-03 во Вевчани. По професија е писател. Образованието го стекнал на Универзитет „Аристотел“ – Солун.,synthetic
,Ана Димитров,1918-06-19,Тетово,,женски,коњаник,Q1024426,Ана Димитров е родена на 1918-06-19 во Тетово. По професија е коњаник. Образованието го стекнала на Q1024426.,synthetic
,Горан Александров,1948-09-16,Балин Дол,,машки,архитект,Универзитет „Аристотел“ – Солун,Горан Александров е архитект со образование од Универзитет „Аристотел“ – Солун. Роден е на 1948-09-16 во Балин Дол.,synthetic
,Александар Марковски,1980-01-01,Велестово,,машки,поет,Q3542768,Александар Марковски е роден на 1980-01-01 во Велестово. По професија е поет. Образованието го стекнал на Q3542768.,synthetic
,Елена Димитров,1947-04-27,Ново Село,,женски,преведувач,Софиски универзитет,"Родена на 1947-04-27 во Ново Село, Елена Димитров работи како преведувач. Образованието го стекнала на Софиски универзитет.",synthetic
,Софија Иванов,1978-01-01,Призрен,,женски,научно-документарен писател,Q2618673,Софија Иванов е научно-документарен писател со образование од Q2618673. Родена е на 1978-01-01 во Призрен.,synthetic
,Ана Димитров,1959-03-18,Куманово,,женски,телевизиски глумец,Q309331,Ана Димитров е родена на 1959-03-18 во Куманово. По професија е телевизиски глумец. Образованието го стекнала на Q309331.,synthetic
,Горан Марковски,1937-01-01,Слоештица,,машки,политиколог,Универзитет „Св. Кирил и Методиј“,"Горан Марковски е политиколог. Роден е на 1937-01-01 во Слоештица, образование: Универзитет „Св. Кирил и Методиј“.",synthetic
,Дејан Иванов,1934-10-17,Вратница,,машки,анатом,Универзитет во Љубљана,"Дејан Иванов, роден во Вратница на 1934-10-17, е анатом. Образованието го завршил на Универзитет во Љубљана.",synthetic
,Марија Марковски,1964-09-29,Скопје,,женски,социолог,Q4315120,"Марија Марковски е социолог. Родена е на 1964-09-29 во Скопје, образование: Q4315120.",synthetic
,Иван Александров,1947-04-23,Гостивар,,машки,пејач,Филозофски факултет - Белград,"Роден на 1947-04-23 во Гостивар, Иван Александров работи како пејач. Образованието го стекнал на Филозофски факултет - Белград.",synthetic
,Дејан Марковски,1967-11-24,Цакони,,машки,политиколог,основно училиште,Дејан Марковски е роден на 1967-11-24 во Цакони. По професија е политиколог. Образованието го стекнал на основно училиште.,synthetic
,Иван Димитров,1958-05-09,Клуж-Напока,,машки,преведувач,Q4722573,"Роден на 1958-05-09 во Клуж-Напока, Иван Димитров работи како преведувач. Образованието го стекнал на Q4722573.",synthetic
,Ана Александров,1937-01-01,Велестово,,женски,книжевен критичар,Q4864983,"Ана Александров, родена во Велестово на 1937-01-01, е книжевен критичар. Образованието го завршила на Q4864983.",synthetic
,Јелена Димитров,1935-06-18,Скопје,,женски,архитект,Q1346135,Јелена Димитров е архитект со образование од Q1346135. Родена е на 1935-06-18 во Скопје.,synthetic
,Јелена Марковски,1874-02-15,Студена Бара,,женски,филозоф,Приштински универзитет,"Родена на 1874-02-15 во Студена Бара, Јелена Марковски работи како филозоф. Образованието го стекнала на Приштински универзитет.",synthetic
,Софија Иванов,1960-05-02,Брод (село),,женски,дипломат,Q4059226,"Софија Иванов, родена во Брод (село) на 1960-05-02, е дипломат. Образованието го завршила на Q4059226.",synthetic
,Софија Иванов,1956-01-01,Клуж-Напока,,женски,политичар,Јејл,Софија Иванов е родена на 1956-01-01 во Клуж-Напока. По професија е политичар. Образованието го стекнала на Јејл.,synthetic
,Елена Александров,1950-08-20,Охрид,,женски,театарски глумец,СУ „Јосип Броз Тито“ - Скопје,"Родена на 1950-08-20 во Охрид, Елена Александров работи како театарски глумец. Образованието го стекнала на СУ „Јосип Броз Тито“ - Скопје.",synthetic
,Јелена Димитров,1963-07-15,Ниш,,женски,полицаец,Правен факултет при Белградскиот универзитет,Јелена Димитров е родена на 1963-07-15 во Ниш. По професија е полицаец. Образованието го стекнала на Правен факултет при Белградскиот универзитет.,synthetic
,Јелена Марковски,1961-01-01,Q79750,,женски,пијанист,Универзитет во Љубљана,"Јелена Марковски е пијанист. Родена е на 1961-01-01 во Q79750, образование: Универзитет во Љубљана.",synthetic
,Марија Александров,1937-11-23,Добрушево,,женски,театарски глумец,Q1630703,"Родена на 1937-11-23 во Добрушево, Марија Александров работи како театарски глумец. Образованието го стекнала на Q1630703.",synthetic
,Марко Иванов,1959-07-16,Чачак,,машки,Q4018482,Букурешки универзитет,"Роден на 1959-07-16 во Чачак, Марко Иванов работи како Q4018482. Образованието го стекнал на Букурешки универзитет.",synthetic
,Марија Марковски,1947-03-18,Клуж-Напока,,женски,телевизиски глумец,Q1630703,Марија Марковски е родена на 1947-03-18 во Клуж-Напока. По професија е телевизиски глумец. Образованието го стекнала на Q1630703.,synthetic
,Ана Марковски,1921-12-19,Велес,,женски,композитор,Q1024426,Ана Марковски е композитор со образование од Q1024426. Родена е на 1921-12-19 во Велес.,synthetic
,Дејан Марковски,1963-07-15,Нешвил,,машки,наставник,Q4813491,"Роден на 1963-07-15 во Нешвил, Дејан Марковски работи како наставник. Образованието го стекнал на Q4813491.",synthetic
,Јелена Александров,1959-07-16,Истанбул,,женски,уредник,Универзитет „Аристотел“ – Солун,Јелена Александров е родена на 1959-07-16 во Истанбул. По професија е уредник. Образованието го стекнала на Универзитет „Аристотел“ – Солун.,synthetic
,Марко Димитров,1954-02-17,Велешта,,машки,амбасадор,Q1346135,Марко Димитров е амбасадор со образование од Q1346135. Роден е на 1954-02-17 во Велешта.,synthetic
,Ана Александров,1935-11-30,Куманово,,женски,текстописец,Калифорниски универзитет,"Ана Александров, родена во Куманово на 1935-11-30, е текстописец. Образованието го завршила на Калифорниски универзитет.",synthetic
,Дејан Петровски,1918-06-19,Штип,,машки,кошаркар,Софиски универзитет,"Роден на 1918-06-19 во Штип, Дејан Петровски работи како кошаркар. Образованието го стекнал на Софиски универзитет.",synthetic
,Ана Александров,1931-06-03,Охрид,,женски,вајар,Q6645619,"Ана Александров е вајар. Родена е на 1931-06-03 во Охрид, образование: Q6645619.",synthetic
,Дејан Марковски,1964-05-30,Нешвил,,машки,автор,Q4722573,Дејан Марковски е автор со образование од Q4722573. Роден е на 1964-05-30 во Нешвил.,synthetic
,Дејан Петровски,1953-10-09,Q79750,,машки,Q11499929,Q3542768,Дејан Петровски е Q11499929 со образование од Q3542768. Роден е на 1953-10-09 во Q79750.,synthetic
,Александар Димитров,1932-12-08,Пирава,,машки,есеист,Q1024426,"Александар Димитров, роден во Пирава на 1932-12-08, е есеист. Образованието го завршил на Q1024426.",synthetic
,Ана Иванов,1917-05-03,Челопек (Тетовско),,женски,кошаркар,Белградски универзитет,Ана Иванов е кошаркар со образование од Белградски универзитет. Родена е на 1917-05-03 во Челопек (Тетовско).,synthetic
,Александар Марковски,1972-01-01,Вевчани,,машки,анатом,Јејл,Александар Марковски е анатом со образование од Јејл. Роден е на 1972-01-01 во Вевчани.,synthetic
,Марко Иванов,1951-12-21,Лазарополе,,машки,банкар,Q492318,Марко Иванов е банкар со образование од Q492318. Роден е на 1951-12-21 во Лазарополе.,synthetic
,Иван Александров,1959-03-18,Куманово,,машки,адвокат,Q4864983,"Роден на 1959-03-18 во Куманово, Иван Александров работи како адвокат. Образованието го стекнал на Q4864983.",synthetic
,Марко Марковски,1947-04-27,Вратница,,машки,научно-документарен писател,основно училиште,"Марко Марковски е научно-документарен писател. Роден е на 1947-04-27 во Вратница, образование: основно училиште.",synthetic
,Дејан Марковски,1958-05-09,Добрушево,,машки,историчар на уметноста,Q1126523,"Роден на 1958-05-09 во Добрушево, Дејан Марковски работи како историчар на уметноста. Образованието го стекнал на Q1126523.",synthetic
,Иван Марковски,1945-05-12,Слоештица,,машки,автор,Карлов универзитет,Иван Марковски е роден на 1945-05-12 во Слоештица. По професија е автор. Образованието го стекнал на Карлов универзитет.,synthetic
,Горан Петровски,1969-10-19,Ресен,,машки,вајар,Правен факултет при Белградскиот универзитет,Горан Петровски е вајар со образование од Правен факултет при Белградскиот универзитет. Роден е на 1969-10-19 во Ресен.,synthetic
,Елена Иванов,1918-06-19,Брајчино,,женски,книжевен критичар,Q4315120,"Елена Иванов е книжевен критичар. Родена е на 1918-06-19 во Брајчино, образование: Q4315120.",synthetic
,Софија Александров,1969-03-31,Острилци,,женски,научно-документарен писател,Q1630703,Софија Александров е научно-документарен писател со образование од Q1630703. Родена е на 1969-03-31 во Острилци.,synthetic
,Јелена Петровски,1973-07-10,Цакони,,женски,публицист,Q14701409,Јелена Петровски е родена на 1973-07-10 во Цакони. По професија е публицист. Образованието го стекнала на Q14701409.,synthetic
,Јелена Иванов,1971-08-11,Радовиш,,женски,анатом,Q49120,"Јелена Иванов е анатом. Родена е на 1971-08-11 во Радовиш, образование: Q49120.",synthetic
,Горан Марковски,1963-07-15,Q181962,,машки,архитект,Q1109135,"Горан Марковски, роден во Q181962 на 1963-07-15, е архитект. Образованието го завршил на Q1109135.",synthetic
,Марко Петровски,1945-05-12,Долно Дупени,,машки,телевизиски режисер,Q1198571,Марко Петровски е роден на 1945-05-12 во Долно Дупени. По професија е телевизиски режисер. Образованието го стекнал на Q1198571.,synthetic
,Марко Петровски,1963-07-15,Чачак,,машки,министер,Q4059226,Марко Петровски е роден на 1963-07-15 во Чачак. По професија е министер. Образованието го стекнал на Q4059226.,synthetic
,Александар Марковски,1951-10-16,Волковија (Ростушко),,машки,филмски критичар,Универзитет „Св. Климент Охридски“ - Битола,Александар Марковски е филмски критичар со образование од Универзитет „Св. Климент Охридски“ - Битола. Роден е на 1951-10-16 во Волковија (Ростушко).,synthetic
,Елена Петровски,1926-01-18,Скопје,,женски,Q15976341,Q1109135,"Елена Петровски е Q15976341. Родена е на 1926-01-18 во Скопје, образование: Q1109135.",synthetic
,Марија Иванов,1945-05-12,Q181962,,женски,лекар,Q492318,"Марија Иванов, родена во Q181962 на 1945-05-12, е лекар. Образованието го завршила на Q492318.",synthetic
,Елена Иванов,1973-10-27,Балин Дол,,женски,романописец,Q6054382,"Родена на 1973-10-27 во Балин Дол, Елена Иванов работи како романописец. Образованието го стекнала на Q6054382.",synthetic
,Иван Иванов,1935-11-30,Луково (Струшко),,машки,сценарист,Универзитет во Љубљана,"Иван Иванов е сценарист. Роден е на 1935-11-30 во Луково (Струшко), образование: Универзитет во Љубљана.",synthetic
,Ана Александров,1952-08-07,Цакони,,женски,анатом,Q1198571,Ана Александров е анатом со образование од Q1198571. Родена е на 1952-08-07 во Цакони.,synthetic
,Горан Димитров,1960-04-10,Ресен,,машки,театролог,Q1073441,Горан Димитров е театролог со образование од Q1073441. Роден е на 1960-04-10 во Ресен.,synthetic
,Елена Александров,1964-05-30,Ново Село,,женски,православен свештеник,Калифорниски универзитет,"Родена на 1964-05-30 во Ново Село, Елена Александров работи како православен свештеник. Образованието го стекнала на Калифорниски универзитет.",synthetic
,Марко Марковски,1930-11-17,Зајас,,машки,астроном,Q14701409,Марко Марковски е роден на 1930-11-17 во Зајас. По професија е астроном. Образованието го стекнал на Q14701409.,synthetic
,Елена Марковски,1939-02-09,Миокази,,женски,Q4018482,Факултет за драмски уметности - Скопје,"Елена Марковски е Q4018482. Родена е на 1939-02-09 во Миокази, образование: Факултет за драмски уметности - Скопје.",synthetic
,Ана Иванов,1969-05-17,Кавадарци,,женски,социолог,основно училиште,Ана Иванов е социолог со образование од основно училиште. Родена е на 1969-05-17 во Кавадарци.,synthetic
,Марија Иванов,1936-03-11,Дојран,,женски,лекар,Загрепски универзитет,Марија Иванов е лекар со образование од Загрепски универзитет. Родена е на 1936-03-11 во Дојран.,synthetic
,Јелена Марковски,1934-10-17,Битола,,женски,книжевен историчар,Q1630703,"Јелена Марковски, родена во Битола на 1934-10-17, е книжевен историчар. Образованието го завршила на Q1630703.",synthetic
,Иван Александров,1931-06-03,Челопек (Тетовско),,машки,филозоф,Q492318,Иван Александров е филозоф со образование од Q492318. Роден е на 1931-06-03 во Челопек (Тетовско).,synthetic
,Елена Марковски,1931-02-04,Челопек (Тетовско),,женски,Q4018482,Букурешки универзитет,"Родена на 1931-02-04 во Челопек (Тетовско), Елена Марковски работи како Q4018482. Образованието го стекнала на Букурешки универзитет.",synthetic
,Дејан Иванов,1931-06-03,Брод (село),,машки,ликовен критичар,Факултет за драмски уметности - Скопје,"Дејан Иванов, роден во Брод (село) на 1931-06-03, е ликовен критичар. Образованието го завршил на Факултет за драмски уметности - Скопје.",synthetic
,Софија Марковски,1969-04-26,Велес,,женски,универзитетски професор,Универзитет за уметности,"Софија Марковски е универзитетски професор. Родена е на 1969-04-26 во Велес, образование: Универзитет за уметности.",synthetic
,Александар Димитров,1934-06-25,Клуж-Напока,,машки,политички комесар,Q6645619,"Александар Димитров е политички комесар. Роден е на 1934-06-25 во Клуж-Напока, образование: Q6645619.",synthetic
,Иван Димитров,1963-07-15,Струмица,,машки,биохемичар,Q4722573,"Роден на 1963-07-15 во Струмица, Иван Димитров работи како биохемичар. Образованието го стекнал на Q4722573.",synthetic
,Марко Димитров,1964-09-29,Волковија (Ростушко),,машки,театарски глумец,Q4722573,"Марко Димитров е театарски глумец. Роден е на 1964-09-29 во Волковија (Ростушко), образование: Q4722573.",synthetic
,Марија Иванов,1947-03-18,Ресен,,женски,амбасадор,Универзитет во Љубљана,"Родена на 1947-03-18 во Ресен, Марија Иванов работи како амбасадор. Образованието го стекнала на Универзитет во Љубљана.",synthetic
,Јелена Марковски,1949-03-05,Крагуевац,,женски,публицист,Q200601,"Јелена Марковски, родена во Крагуевац на 1949-03-05, е публицист. Образованието го завршила на Q200601.",synthetic
,Софија Марковски,1971-08-11,Лазарополе,,женски,уметник,Q49120,"Софија Марковски е уметник. Родена е на 1971-08-11 во Лазарополе, образование: Q49120.",synthetic
,Горан Димитров,1963-07-15,Нешвил,,машки,социолог,Q14701409,"Горан Димитров, роден во Нешвил на 1963-07-15, е социолог. Образованието го завршил на Q14701409.",synthetic
,Јелена Александров,1956-01-01,Кичево,,женски,пијанист,Q1109135,"Јелена Александров, родена во Кичево на 1956-01-01, е пијанист. Образованието го завршила на Q1109135.",synthetic
,Марко Марковски,1969-04-26,Прилеп,,машки,социолог,Q1126523,"Марко Марковски, роден во Прилеп на 1969-04-26, е социолог. Образованието го завршил на Q1126523.",synthetic
,Елена Марковски,1963-07-15,Q4284566,,женски,лекар,Софиски универзитет,"Елена Марковски е лекар. Родена е на 1963-07-15 во Q4284566, образование: Софиски универзитет.",synthetic
,Горан Александров,1931-03-21,Гостивар,,машки,лекар,Еврејски универзитет во Ерусалим,"Горан Александров е лекар. Роден е на 1931-03-21 во Гостивар, образование: Еврејски универзитет во Ерусалим.",synthetic
,Дејан Димитров,1978-01-10,Челопек (Тетовско),,машки,публицист,Белградски универзитет,"Дејан Димитров е публицист. Роден е на 1978-01-10 во Челопек (Тетовско), образование: Белградски универзитет.",synthetic
,Горан Марковски,1939-02-09,Велешта,,машки,уметник,Загрепски универзитет,Горан Марковски е роден на 1939-02-09 во Велешта. По професија е уметник. Образованието го стекнал на Загрепски универзитет.,synthetic
